product,keyword,0,1,2,3,4,5
NestOutdoorCam,security,0.0,0.014681286006318527,0.04906151272997584,0.02155733135104999,0.020999814160936627,0.012637056309236202
NestOutdoorCam,storage,0.0,0.003345103140680171,0.012822895372607323,0.004460137520906894,0.00297342501393793,0.000929195316855603
NestOutdoorCam,hack,0.0,0.0,0.00037167812674224123,0.0,0.00018583906337112061,0.0
NestOutdoorCam,aware,0.0,0.006876045344731463,0.023601561048132318,0.010964504738896116,0.004274298457535774,0.007061884408102583
NestOutdoorCam,monitor,0.0,0.003345103140680171,0.011707860992380598,0.0031592640773090504,0.00297342501393793,0.0016725515703400855
NestOutdoorCam,data,0.0,0.001486712506968965,0.004645976584278015,0.0016725515703400855,0.0016725515703400855,0.00018583906337112061
NestOutdoorCam,privacy,0.0,0.0,0.00037167812674224123,0.00037167812674224123,0.00297342501393793,0.0007433562534844825
NestOutdoorCam,loss,0.0,0.00037167812674224123,0.0007433562534844825,0.00018583906337112061,0.00018583906337112061,0.00037167812674224123
NestOutdoorCam,right,0.0,0.00297342501393793,0.01189370005575172,0.005017654711020256,0.002230068760453447,0.00297342501393793
NestOutdoorCam,license,0.0,0.000929195316855603,0.001858390633711206,0.000929195316855603,0.0005575171901133618,0.000929195316855603
NestOutdoorCam,scary,0.0,0.0,0.00018583906337112061,0.00018583906337112061,0.0,0.0
NestOutdoorCam,cyber,0.0,0.0,0.00018583906337112061,0.00018583906337112061,0.0,0.00018583906337112061
NestOutdoorCam,secure,0.0,0.001486712506968965,0.0026017468871956887,0.002230068760453447,0.0011150343802267236,0.0011150343802267236
NestOutdoorCam,police,0.0,0.00018583906337112061,0.000929195316855603,0.0007433562534844825,0.0007433562534844825,0.0
NestOutdoorCam,unusual,0.0,0.00037167812674224123,0.0,0.00018583906337112061,0.0,0.0
NestOutdoorCam,ads,0.0,0.0005575171901133618,0.0,0.0,0.0,0.0
NestOutdoorCam,surveillance,0.0,0.002230068760453447,0.0055751719011336185,0.0020442296970823266,0.001486712506968965,0.0020442296970823266
NestOutdoorCam,fear,0.0,0.0,0.0,0.00018583906337112061,0.0,0.0
NestOutdoorCam,physical,0.0,0.0,0.000929195316855603,0.00037167812674224123,0.0,0.00018583906337112061
NestOutdoorCam,safety,0.0,0.00018583906337112061,0.000929195316855603,0.0005575171901133618,0.0013008734435978444,0.000929195316855603
NestOutdoorCam,law,0.0,0.0,0.00018583906337112061,0.00037167812674224123,0.00018583906337112061,0.0005575171901133618
NestOutdoorCam,damage,0.0,0.0,0.000929195316855603,0.0,0.00018583906337112061,0.00018583906337112061
NestOutdoorCam,crime,0.0,0.0,0.00018583906337112061,0.00018583906337112061,0.0,0.0
NestOutdoorCam,creepy,0.0,0.0,0.00018583906337112061,0.0,0.0,0.0
NestOutdoorCam,track,0.0,0.0005575171901133618,0.0013008734435978444,0.0,0.00018583906337112061,0.0005575171901133618
NestOutdoorCam,threat,0.0,0.0,0.00018583906337112061,0.0,0.00018583906337112061,0.0
NestOutdoorCam,safe,0.0,0.00037167812674224123,0.0016725515703400855,0.0013008734435978444,0.001486712506968965,0.00037167812674224123
NestOutdoorCam,agreement,0.0,0.0,0.0,0.00018583906337112061,0.0,0.0
NestOutdoorCam,individual,0.0,0.00037167812674224123,0.0,0.00037167812674224123,0.0,0.00018583906337112061
NestOutdoorCam,protection,0.0,0.0,0.0011150343802267236,0.00018583906337112061,0.00037167812674224123,0.00037167812674224123
NestOutdoorCam,policy,0.0,0.0,0.00037167812674224123,0.00018583906337112061,0.0,0.0
NestOutdoorCam,advertisement,0.0,0.00018583906337112061,0.0,0.00018583906337112061,0.0,0.0
NestOutdoorCam,spy,0.0,0.0,0.0007433562534844825,0.0,0.00037167812674224123,0.0
NestOutdoorCam,uncomfortable,0.0,0.0,0.00018583906337112061,0.0,0.0,0.0
NestOutdoorCam,private,0.0,0.00018583906337112061,0.0,0.00018583906337112061,0.0,0.0
NestOutdoorCam,legal,0.0,0.0,0.00018583906337112061,0.0,0.0,0.0
NestOutdoorCam,unaware,0.0,0.0,0.0,0.0,0.00018583906337112061,0.0
NestOutdoorCam,permission,0.0,0.0,0.0,0.0,0.00018583906337112061,0.0
GoogleHomeMini,privacy,0.0,0.0,0.0,0.0013280212483399733,0.001195219123505976,0.00013280212483399734
GoogleHomeMini,law,0.0,0.0,0.0,0.0010624169986719787,0.0009296148738379814,0.00019920318725099602
GoogleHomeMini,private,0.0,0.0,0.0,0.00019920318725099602,0.00019920318725099602,0.0
GoogleHomeMini,ads,0.0,0.0,6.640106241699867e-05,6.640106241699867e-05,0.00013280212483399734,6.640106241699867e-05
GoogleHomeMini,aware,0.0,0.0,0.0,0.0002656042496679947,6.640106241699867e-05,6.640106241699867e-05
GoogleHomeMini,right,0.0,0.0,0.00019920318725099602,0.008233731739707836,0.0029216467463479417,0.0010624169986719787
GoogleHomeMini,security,0.0,0.0,0.0,0.00033200531208499334,0.0005312084993359894,0.00019920318725099602
GoogleHomeMini,data,0.0,0.0,0.0,0.0005312084993359894,0.00039840637450199205,0.00019920318725099602
GoogleHomeMini,secret,0.0,0.0,0.0,0.00039840637450199205,0.0004648074369189907,0.0002656042496679947
GoogleHomeMini,physical,0.0,0.0,0.0,0.0005312084993359894,0.00019920318725099602,0.0
GoogleHomeMini,safety,0.0,0.0,0.0,6.640106241699867e-05,0.00013280212483399734,0.0
GoogleHomeMini,individual,0.0,0.0,0.0,0.00019920318725099602,0.00033200531208499334,6.640106241699867e-05
GoogleHomeMini,safe,0.0,0.0,0.0,0.00013280212483399734,0.00013280212483399734,0.0
GoogleHomeMini,creepy,0.0,0.0,0.0,0.0002656042496679947,6.640106241699867e-05,0.0
GoogleHomeMini,track,0.0,0.0,0.0,0.0005312084993359894,0.00019920318725099602,0.0
GoogleHomeMini,cyber,0.0,0.0,0.0,0.00013280212483399734,0.0,0.0
GoogleHomeMini,policy,0.0,0.0,0.0,0.0,0.00013280212483399734,0.0
GoogleHomeMini,freedom,0.0,0.0,0.0,0.00013280212483399734,0.0,0.0
GoogleHomeMini,loss,0.0,0.0,0.0,0.00013280212483399734,0.0,0.0
GoogleHomeMini,monitor,0.0,0.0,0.0,0.00013280212483399734,0.00013280212483399734,0.0
GoogleHomeMini,third-party,0.0,0.0,0.0,0.00013280212483399734,0.0,6.640106241699867e-05
NestMini,individual,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,security,0.0,0.0,0.0,0.0,0.0,0.0020855057351407717
NestMini,privacy,0.0,0.0,0.0,0.0010427528675703858,0.0,0.0020855057351407717
NestMini,right,0.0,0.0,0.0,0.0005213764337851929,0.0010427528675703858,0.010948905109489052
NestMini,safe,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,law,0.0,0.0,0.0,0.0,0.0,0.0020855057351407717
NestMini,private,0.0,0.0,0.0,0.0,0.0,0.0010427528675703858
NestMini,scary,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,fbi,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,advertisement,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,secure,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,cyber,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,ads,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,spyware,0.0,0.0,0.0,0.0,0.0005213764337851929,0.0
NestMini,targeted,0.0,0.0,0.0,0.0,0.0005213764337851929,0.0
NestMini,track,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,aware,0.0,0.0,0.0,0.0,0.0,0.0010427528675703858
NestMini,damage,0.0,0.0,0.0,0.0,0.0005213764337851929,0.0
NestMini,spy,0.0,0.0,0.0,0.0,0.0,0.0010427528675703858
NestMini,fear,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
NestMini,secret,0.0,0.0,0.0,0.0,0.0,0.0005213764337851929
EchoShow,security,0.0,5.959475566150179e-05,0.00011918951132300358,0.001132300357568534,0.006734207389749702,0.017759237187127533
EchoShow,safe,0.0,0.0,0.0,0.0,0.0002979737783075089,0.0010727056019070322
EchoShow,right,0.0,0.0,0.00017878426698450536,0.002026221692491061,0.009892729439809296,0.019308700834326578
EchoShow,privacy,0.0,0.0,0.0,0.00011918951132300358,0.0021454112038140644,0.007032181168057211
EchoShow,protection,0.0,0.0,0.0,5.959475566150179e-05,0.00011918951132300358,0.0002979737783075089
EchoShow,spy,0.0,0.0,0.0,0.0,0.0,0.00017878426698450536
EchoShow,monitor,0.0,0.0,0.00011918951132300358,0.0005363528009535161,0.0017282479141835518,0.0059594755661501785
EchoShow,data,0.0,0.0,0.0,0.00017878426698450536,0.0005363528009535161,0.0007151370679380214
EchoShow,ads,0.0,0.0,5.959475566150179e-05,5.959475566150179e-05,0.0011918951132300357,0.002443384982121573
EchoShow,physical,0.0,0.0,0.0,0.00011918951132300358,0.0005363528009535161,0.002205005959475566
EchoShow,virus,0.0,0.0,0.0,0.0,5.959475566150179e-05,0.0003575685339690107
EchoShow,track,0.0,0.0,0.0,0.0,0.0004767580452920143,0.0013706793802145411
EchoShow,law,0.0,0.0,0.0,0.0,0.0002979737783075089,0.0013110846245530394
EchoShow,aware,0.0,0.0,0.0,0.00017878426698450536,0.0008939213349225268,0.0014302741358760429
EchoShow,surveillance,0.0,0.0,0.0,5.959475566150179e-05,0.00023837902264600716,0.0006555423122765197
EchoShow,government,0.0,0.0,0.0,0.0,0.0,0.00011918951132300358
EchoShow,individual,0.0,0.0,0.0,0.0,0.0004767580452920143,0.0006555423122765197
EchoShow,safety,0.0,0.0,5.959475566150179e-05,0.0,0.00017878426698450536,0.0007747318235995233
EchoShow,storage,0.0,0.0,0.0,5.959475566150179e-05,0.00011918951132300358,0.0003575685339690107
EchoShow,third-party,0.0,0.0,0.0,0.0,5.959475566150179e-05,0.00017878426698450536
EchoShow,advertisement,0.0,0.0,0.0,0.0,0.0004171632896305125,0.0004767580452920143
EchoShow,creepy,0.0,0.0,0.0,0.0,0.00017878426698450536,0.00017878426698450536
EchoShow,damage,0.0,0.0,0.0,0.0,0.00011918951132300358,0.00017878426698450536
EchoShow,secure,0.0,0.0,0.0,0.0,0.0003575685339690107,0.0003575685339690107
EchoShow,policy,0.0,0.0,0.0,0.0,0.00017878426698450536,0.00017878426698450536
EchoShow,cyber,0.0,0.0,0.0,0.00011918951132300358,0.0002979737783075089,0.00017878426698450536
EchoShow,freedom,0.0,0.0,0.0,0.0,5.959475566150179e-05,0.00017878426698450536
EchoShow,loss,0.0,0.0,0.0,0.0,0.0003575685339690107,0.00017878426698450536
EchoShow,private,0.0,0.0,0.0,0.0,5.959475566150179e-05,0.0006555423122765197
EchoShow,targeted,0.0,0.0,0.0,0.0,0.0,0.00011918951132300358
EchoShow,permission,0.0,0.0,0.0,0.0,5.959475566150179e-05,0.0003575685339690107
EchoShow,scary,0.0,0.0,0.0,0.0,5.959475566150179e-05,0.00023837902264600716
EchoShow,uncomfortable,0.0,0.0,0.0,0.0,0.00011918951132300358,5.959475566150179e-05
EchoShow,hack,0.0,0.0,0.0,0.0,0.0,0.00011918951132300358
EchoShow,police,0.0,0.0,0.0,0.0,0.0,0.00011918951132300358
EchoShow,fear,0.0,0.0,0.0,0.0,0.0,0.00023837902264600716
RingFloodlightCam,police,0.0,0.0,0.000686530275985171,0.000686530275985171,0.001373060551970342,0.000686530275985171
RingFloodlightCam,security,0.0,0.0001373060551970342,0.013867911574900454,0.026774680763421668,0.05286283125085816,0.044487161883839076
RingFloodlightCam,monitor,0.0,0.0,0.0016476726623644103,0.002746121103940684,0.005492242207881368,0.004805711931896196
RingFloodlightCam,track,0.0,0.0,0.0002746121103940684,0.0001373060551970342,0.0012357544967733078,0.0002746121103940684
RingFloodlightCam,right,0.0,0.0,0.0032953453247288205,0.004943017987093231,0.0074145269806398465,0.0046684058766991625
RingFloodlightCam,storage,0.0,0.0,0.001510366607167376,0.0008238363311822051,0.0023342029383495813,0.001373060551970342
RingFloodlightCam,secure,0.0,0.0,0.001373060551970342,0.0026088150487436497,0.0038445695455169575,0.003569957435122889
RingFloodlightCam,license,0.0,0.0,0.0005492242207881368,0.0012357544967733078,0.001373060551970342,0.0008238363311822051
RingFloodlightCam,safety,0.0,0.0001373060551970342,0.0005492242207881368,0.001510366607167376,0.0032953453247288205,0.002746121103940684
RingFloodlightCam,individual,0.0,0.0,0.0,0.0,0.0005492242207881368,0.0
RingFloodlightCam,crime,0.0,0.0,0.00041191816559110257,0.0001373060551970342,0.0009611423863792394,0.0005492242207881368
RingFloodlightCam,safe,0.0,0.0,0.00041191816559110257,0.0026088150487436497,0.00590416037347247,0.0037072634903199233
RingFloodlightCam,surveillance,0.0,0.0,0.0012357544967733078,0.0012357544967733078,0.001510366607167376,0.0019222847727584787
RingFloodlightCam,physical,0.0,0.0,0.0002746121103940684,0.0005492242207881368,0.0002746121103940684,0.0001373060551970342
RingFloodlightCam,privacy,0.0,0.0,0.0002746121103940684,0.0002746121103940684,0.0005492242207881368,0.0002746121103940684
RingFloodlightCam,aware,0.0,0.0,0.0005492242207881368,0.0008238363311822051,0.001373060551970342,0.001373060551970342
RingFloodlightCam,protection,0.0,0.0,0.0002746121103940684,0.001373060551970342,0.0026088150487436497,0.003020733214334752
RingFloodlightCam,data,0.0,0.0,0.0002746121103940684,0.0001373060551970342,0.000686530275985171,0.0012357544967733078
RingFloodlightCam,ads,0.0,0.0,0.0,0.0001373060551970342,0.0002746121103940684,0.0001373060551970342
RingFloodlightCam,policy,0.0,0.0,0.0,0.0001373060551970342,0.0001373060551970342,0.0001373060551970342
RingFloodlightCam,advertisement,0.0,0.0,0.0,0.0002746121103940684,0.0001373060551970342,0.0
RingFloodlightCam,creepy,0.0,0.0,0.0,0.0,0.0001373060551970342,0.0
RingFloodlightCam,cyber,0.0,0.0,0.0,0.0,0.0,0.0002746121103940684
RingFloodlightCam,private,0.0,0.0,0.0,0.0,0.000686530275985171,0.0001373060551970342
RingFloodlightCam,firewall,0.0,0.0,0.0001373060551970342,0.0001373060551970342,0.0001373060551970342,0.0001373060551970342
RingFloodlightCam,insurance,0.0,0.0,0.0,0.0,0.0002746121103940684,0.0001373060551970342
RingFloodlightCam,fear,0.0,0.0,0.0,0.0,0.0,0.0001373060551970342
RingFloodlightCam,hack,0.0,0.0,0.0001373060551970342,0.0,0.0002746121103940684,0.0
RingFloodlightCam,intrusion,0.0,0.0,0.0,0.0002746121103940684,0.0,0.0
RingFloodlightCam,unaware,0.0,0.0,0.0,0.0,0.0001373060551970342,0.0
RingFloodlightCam,law,0.0,0.0,0.0,0.0002746121103940684,0.0002746121103940684,0.0008238363311822051
RingFloodlightCam,uncomfortable,0.0,0.0,0.0,0.0001373060551970342,0.0,0.0
RingFloodlightCam,secret,0.0,0.0,0.0,0.0,0.0001373060551970342,0.0
RingFloodlightCam,loss,0.0,0.0,0.0,0.0,0.0,0.0002746121103940684
RingFloodlightCam,government,0.0,0.0,0.0,0.0,0.0001373060551970342,0.0002746121103940684
RingFloodlightCam,virus,0.0,0.0,0.0001373060551970342,0.0,0.0,0.0
RingFloodlightCam,permission,0.0,0.0,0.0001373060551970342,0.0,0.0001373060551970342,0.0
RingFloodlightCam,spy,0.0,0.0,0.0,0.0001373060551970342,0.0,0.0
RingFloodlightCam,legal,0.0,0.0,0.0001373060551970342,0.0,0.0,0.0
RingFloodlightCam,damage,0.0,0.0,0.0,0.0,0.0002746121103940684,0.0
RingFloodlightCam,threat,0.0,0.0,0.0,0.0,0.0,0.0001373060551970342
RingFloodlightCam,agreement,0.0,0.0,0.0,0.0,0.0,0.0001373060551970342
RingFloodlightCam,unusual,0.0,0.0,0.0,0.0001373060551970342,0.0,0.0
RingVideoDoorbell,security,0.0031394156842644797,0.009674525884161967,0.01428754484879549,0.021527421834956432,0.03293182983085597,0.029664274730907228
RingVideoDoorbell,creepy,6.406970784213224e-05,6.406970784213224e-05,0.00025627883136852895,0.00012813941568426448,0.00012813941568426448,6.406970784213224e-05
RingVideoDoorbell,privacy,0.00012813941568426448,0.00038441824705279346,0.00025627883136852895,0.0005125576627370579,0.0008969759097898514,0.0012813941568426447
RingVideoDoorbell,storage,0.0008969759097898514,0.002947206560738083,0.0028190671450538185,0.004100461301896463,0.005574064582265505,0.0027549974372116865
RingVideoDoorbell,right,0.002370579190158893,0.004869297796002051,0.006278831368528959,0.009226037929267043,0.015120451050743208,0.011019989748846746
RingVideoDoorbell,protection,0.00019220912352639673,0.00025627883136852895,0.0003203485392106612,0.001345463864684777,0.0023065094823167607,0.0028190671450538185
RingVideoDoorbell,monitor,0.00038441824705279346,0.001345463864684777,0.002178370066632496,0.002626858021527422,0.005317785750896976,0.0033316248077908763
RingVideoDoorbell,track,0.0,0.0004484879548949257,0.0006406970784213224,0.0009610456176319836,0.001345463864684777,0.0008329062019477191
RingVideoDoorbell,aware,0.00019220912352639673,0.0007047667862634546,0.0016658124038954382,0.0012173244490005126,0.0035238339313172734,0.0014095335725269093
RingVideoDoorbell,license,0.0,6.406970784213224e-05,0.00012813941568426448,0.0003203485392106612,0.0003203485392106612,0.00012813941568426448
RingVideoDoorbell,permission,0.0,6.406970784213224e-05,0.0,6.406970784213224e-05,0.00019220912352639673,6.406970784213224e-05
RingVideoDoorbell,spy,0.0,0.0,0.0,0.00019220912352639673,0.00019220912352639673,0.00012813941568426448
RingVideoDoorbell,police,0.00025627883136852895,0.0008329062019477191,0.0007047667862634546,0.0014095335725269093,0.0020502306509482316,0.0012173244490005126
RingVideoDoorbell,damage,0.0,6.406970784213224e-05,0.0,0.00025627883136852895,6.406970784213224e-05,0.00025627883136852895
RingVideoDoorbell,secure,0.00025627883136852895,0.0006406970784213224,0.0014095335725269093,0.0016658124038954382,0.0032675550999487443,0.004036391594054331
RingVideoDoorbell,data,0.00012813941568426448,0.0006406970784213224,0.0006406970784213224,0.0007688364941055869,0.0010251153254741158,0.0008969759097898514
RingVideoDoorbell,crime,0.00012813941568426448,0.0,6.406970784213224e-05,0.0007688364941055869,0.001601742696053306,0.0005766273705791902
RingVideoDoorbell,safe,0.0,0.0005125576627370579,0.0012813941568426447,0.0011532547411583804,0.004228600717580728,0.005638134290107637
RingVideoDoorbell,safety,0.0003203485392106612,0.0007047667862634546,0.0012813941568426447,0.0015376729882111738,0.003395694515633009,0.0035238339313172734
RingVideoDoorbell,policy,6.406970784213224e-05,0.0,0.00012813941568426448,0.0003203485392106612,0.0004484879548949257,0.0004484879548949257
RingVideoDoorbell,surveillance,6.406970784213224e-05,0.00038441824705279346,0.0010251153254741158,0.0008969759097898514,0.0016658124038954382,0.0009610456176319836
RingVideoDoorbell,individual,0.00019220912352639673,0.00019220912352639673,0.0,0.0003203485392106612,0.00025627883136852895,0.00019220912352639673
RingVideoDoorbell,loss,0.0,0.00019220912352639673,0.00025627883136852895,0.0003203485392106612,0.0005766273705791902,0.00025627883136852895
RingVideoDoorbell,insurance,0.0,6.406970784213224e-05,6.406970784213224e-05,6.406970784213224e-05,0.00025627883136852895,0.00012813941568426448
RingVideoDoorbell,private,0.00012813941568426448,0.0,0.0,0.00012813941568426448,0.0003203485392106612,0.00019220912352639673
RingVideoDoorbell,unaware,0.0,0.0,6.406970784213224e-05,6.406970784213224e-05,0.0003203485392106612,0.00012813941568426448
RingVideoDoorbell,cyber,0.0,0.0,0.0,0.00025627883136852895,0.0003203485392106612,0.00019220912352639673
RingVideoDoorbell,ads,0.0,0.00012813941568426448,0.00025627883136852895,0.00038441824705279346,0.0004484879548949257,0.00019220912352639673
RingVideoDoorbell,firewall,6.406970784213224e-05,6.406970784213224e-05,6.406970784213224e-05,0.00012813941568426448,0.00012813941568426448,6.406970784213224e-05
RingVideoDoorbell,scary,0.0,6.406970784213224e-05,6.406970784213224e-05,0.00019220912352639673,0.00025627883136852895,0.00019220912352639673
RingVideoDoorbell,physical,0.00019220912352639673,0.00038441824705279346,0.0007047667862634546,0.0004484879548949257,0.0007047667862634546,0.00019220912352639673
RingVideoDoorbell,harm,0.0,0.00012813941568426448,0.0,6.406970784213224e-05,0.0,0.0
RingVideoDoorbell,law,6.406970784213224e-05,0.00012813941568426448,0.00025627883136852895,0.00038441824705279346,0.001089185033316248,0.0005766273705791902
RingVideoDoorbell,unauthorized,0.0,0.0,0.0,6.406970784213224e-05,0.00019220912352639673,0.0
RingVideoDoorbell,fear,0.0,0.00012813941568426448,0.00012813941568426448,6.406970784213224e-05,6.406970784213224e-05,0.00012813941568426448
RingVideoDoorbell,unusual,0.0,0.0,0.00012813941568426448,0.00012813941568426448,6.406970784213224e-05,0.0
RingVideoDoorbell,hack,0.0,6.406970784213224e-05,6.406970784213224e-05,0.00012813941568426448,6.406970784213224e-05,0.0
RingVideoDoorbell,threat,0.0,0.0,0.0,6.406970784213224e-05,0.0,0.00012813941568426448
RingVideoDoorbell,freedom,6.406970784213224e-05,0.00012813941568426448,6.406970784213224e-05,0.0,0.0,6.406970784213224e-05
RingVideoDoorbell,advertisement,0.0,0.00012813941568426448,6.406970784213224e-05,0.0,6.406970784213224e-05,0.00012813941568426448
RingVideoDoorbell,third-party,0.0,0.0,0.00012813941568426448,0.0,0.0,0.0
RingStickUpCam,safety,0.0,0.0,0.0,0.0006325110689437065,0.001265022137887413,0.003795066413662239
RingStickUpCam,security,0.0,0.0,0.001265022137887413,0.0018975332068311196,0.01265022137887413,0.09329538266919671
RingStickUpCam,storage,0.0,0.0,0.00031625553447185326,0.0,0.0006325110689437065,0.0028462998102466793
